"PC1","PC2","UMAP1","UMAP2","HC","GMM","DBSCAN","uncertainty","obligation","id","count"
-0.443205214469105,-0.263651219401952,-3.90910282859171,0.388763944823792,"S","I","Y",1.27906492175534e-06,"Beim Ansetzen der Spritzbrühe sind Schutzhandschuhe zu tragen. Beim Ausbringen der Spritzbrühe sind Schutzhandschuhe und ein Schutzanzug zu tragen.",1146,1
0.0148194493386556,-0.153052232169583,-0.713158280938507,-2.16506600825066,"R","J","R",3.39728245535298e-14,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 3 Mal pro  Parzelle und Jahr ausgebracht werden.",117,44
0.0212787672029444,-0.137808794590003,-0.662253530114532,-2.19572043864007,"R","J","R",1.6278089987054e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 3 Mal pro Kultur ausgebracht werden.",152,31
0.0638324925517722,-0.174317523036011,-0.524300725549103,-2.21870851961846,"R","J","J",0.00150768744702523,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal 1 Behandlung pro Parzelle und Jahr mit Produkten aus derselben Wirkstoffgruppe.",176,26
-0.052961422801475,-0.125126443745807,-0.74652782210672,-1.82959151713128,"R","J","Z",0.000150833343978807,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Pflanzenschutzmittel, welches ein Pyrethroid enthält, nicht mehr als 1 mal pro Kultur ausgebracht werden.",246,17
-0.0241991845713037,-0.139495074738931,-0.611180455773712,-2.17722154108758,"R","J","R",5.46318545957547e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der SDHI (succinate dehydrogenase inhibitors) nicht mehr als 1 mal pro Kultur ausgebracht werden.",265,15
-0.0432339618081131,-0.053059222004013,-0.553153188317657,-1.80722117869134,"R","J","Z",0.00254870831681675,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Pflanzenschutzmittel, welches Emamectinbenzoat enthält, nicht mehr als zwei Mal pro Parzelle und Jahr ausgebracht werden.",367,10
0.0357844446539889,-0.146693653834614,-0.594684751122833,-2.17414522616143,"R","J","R",1.25899290992493e-13,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe SDHI enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",368,10
0.00508541235904868,-0.110501288145508,-0.637281091302277,-2.13290143458123,"R","J","R",7.25748794394576e-10,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einen Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 4 Mal pro Jahr ausgebracht werden, wovon höchstens 2 aufeinander folgende Behandlungen erlaubt sind.",424,8
0.0424888767163661,-0.13976510313886,-0.753721864312531,-2.19611812083001,"R","J","R",2.59792187762287e-14,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der SDHI oder SSH enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",513,6
0.0176874095117268,-0.122828941201882,-0.665842206567169,-2.14193082300896,"R","J","R",1.24062982109763e-11,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 3 Mal pro Kultur und Jahr ausgebracht werden.",514,6
0.0119869860906699,-0.0956492573135885,-0.647608907311798,-2.13386393038506,"R","J","Z",7.10613790033676e-11,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe QiI enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",559,5
0.226993371523419,-0.120913365584182,0.523115961462616,-1.60081577746148,"T","J","Z",0.208723792032187,"Maximal 3 Behandlungen pro Parzelle und Jahr mit Produkten aus derselben Wirkstoffgruppe.",646,4
0.0161725404670292,-0.0887060134583375,-0.568132073968292,-2.15217280833001,"R","J","Z",9.70083202656014e-09,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der CAA (Carboxylic acid amides) enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",663,4
0.0449419719664037,-0.138648854867769,-0.556897313683868,-2.24187469927544,"R","J","R",7.105427357601e-15,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der SDHI oder QoI enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",664,4
0.104049786337533,-0.203979548158697,-0.537068994134308,-2.09187674967522,"R","J","J",3.27008642386772e-08,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal 3 Behandlungen pro Parzelle und Jahr mit Produkten aus derselben Wirkstoffgruppe.",667,4
0.0365513077974253,-0.100664304127146,-0.485905797570587,-2.15762091128106,"R","J","R",7.3236925413056e-09,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal eine Anwendung in dieser Indikation. Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) dürfen nicht mehr als 4 Mal pro Jahr ausgebracht werden.",670,4
0.00977903991388423,-0.0955863838039977,-0.613250405877472,-1.91815829722161,"R","J","Z",7.64843488543221e-09,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Pflanzenschutzmittel, welches Zoxamid enthält, nicht mehr als drei Mal pro Parzelle und Jahr ausgebracht werden.",782,3
0.00258633680352292,-0.156635125619109,-0.657733113854767,-2.16857696024651,"R","J","R",5.02331509721898e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einen Wirkstoff der Gruppe der SDHI nicht mehr als 3 Mal und Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 4 Mal pro Jahr ausgebracht werden, wobei höchstens 2 aufeinander folgende QoI Behandlungen erlaubt sind.",783,3
0.00217988265096963,-0.158319315498649,-0.67154756316507,-2.16798472849602,"R","J","R",1.31228361510694e-13,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einen Wirkstoff der Gruppe der SDHI nicht mehr als 3 Mal und Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der SSH (Sterolsynthesehemmer) nicht mehr als 4 Mal pro Jahr ausgebracht werden.",784,3
0.0995062021889675,-0.159395901470558,-0.413048417657257,-1.97278500048394,"R","J","J",2.12339132010797e-06,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal 2 Behandlungen pro Parzelle und Jahr mit Produkten aus derselben Wirkstoffgruppe.",785,3
0.0297232622241608,-0.0874458941526928,-0.466650636285187,-2.0992331549334,"R","J","Z",6.46572344553675e-08,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der CAA (Carboxylic acid amides) oder Zoxamid enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",1003,2
0.0647563636831247,-0.0304414915085624,-0.366145761102081,-1.93753743616814,"R","J","Z",0.000258078786417371,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der SSH (Sterolsynthesehemmer) enthält, nicht mehr als 4 mal pro Parzelle und Jahr ausgebracht werden.",1004,2
-0.036937743457898,-0.119726317008361,-0.675400884240509,-2.05446315256829,"R","J","J",3.32062666252853e-09,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel aus der gleichen Wirkstoffgruppe nicht mehr als 2 mal pro Kultur ausgebracht werden.",1005,2
0.00236163034674383,-0.215629908520169,-0.683766038506866,-2.09151959864373,"R","J","J",2.92410540225774e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel aus der gleichen Wirkstoffgruppe nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",1006,2
-0.0248726444969347,-0.102072343644306,-0.552020223229767,-2.17587495295281,"R","J","R",3.21320747787013e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 2 Mal pro Parzelle und Jahr ausgebracht werden",1007,2
0.0139542766949052,-0.0741877117494713,-0.666956098168732,-2.06942534891839,"R","J","Z",4.14956812799794e-07,"SPa1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Pflanzenschutzmittel, welches den Wirkstoff Proquinazid, Quinoxyfen oder einen anderen Wirkstoff aus der Gruppe der Azanaphtalene enthält nicht mehr als 3 Mal pro Parzelle und Jahr ausgebracht werden, wovon höchstens 2 aufeinander folgende Behandlungen erlaubt sind.",1016,2
-0.0234141694946924,-0.0527224273865696,-0.694587380975128,-1.93627167193169,"R","J","Z",2.92887936126363e-11,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder ein anderes Pflanzenschutzmittel, welches diese beiden Wirkstoffe enthält, nicht mehr als 1 Mal pro Jahr und Parzelle ausgebracht werden (Splitapplikation vorbehalten).",1360,1
0.0194291305536771,-0.0685838109018468,-0.581024797051788,-2.13559627978081,"R","J","Z",1.09944685156016e-06,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der CAA (Carboxylic acid amides) enthält, nicht mehr als 5 mal pro Parzelle und Jahr ausgebracht werden.",1362,1
0.092421764011583,-0.0538715167983794,-0.453750283807159,-2.12200165240044,"R","J","Z",1.77920699284684e-08,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe der SSH (Sterolsynthesehemmer) enthält, nicht mehr als 3 mal pro Parzelle und Jahr ausgebracht werden.",1363,1
0.0173638618910579,-0.0915710452067953,-0.63613906630838,-2.16887808291192,"R","J","R",5.03375119365046e-13,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Produkt, welches einen Wirkstoff aus der Wirkstoffgruppe SDHI enthält, nicht mehr als 2 mal pro Parzelle und Jahr ausgebracht werden.",1364,1
-0.0256303330490969,-0.0909337298643272,-0.620686204522491,-1.93962359873528,"R","J","Z",5.16238163328353e-11,"SPa 1: Zur Vermeidung einer Resistenzbildung darf dieses Pflanzenschutzmittel nicht mehr als 2 Mal pro Parzelle uns Jahr  ausgebracht werden.",1365,1
-0.0282907559067167,-0.150710123719412,-0.637952001183868,-2.01167893854851,"R","J","J",1.84696702376641e-12,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel aus der gleichen Wirkstoffgruppe nicht mehr als 1 mal pro Parzelle und Jahr ausgebracht werden.",1366,1
0.00732321785230783,-0.183358232177531,-0.692162664025665,-2.07544017283196,"R","J","J",2.00872873890034e-10,"SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel aus der gleichen Wirkstoffgruppe nicht mehr als 3 mal pro Kultur ausgebracht werden.",1367,1
0.0570531429868592,-0.152145193121401,-0.599660546868683,-2.12239146677727,"R","J","R",6.90154600135884e-11,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal 2 Anwendungen in dieser Indikation. Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der SDHI dürfen nicht mehr als 3 Mal und Pflanzenschutzmittel mit einem Wirkstoff der QoI (Quinone outside Inhibitors) dürfen nicht mehr als 4 Mal pro Jahr ausgebracht werden.",1369,1
0.0884672455718086,-0.174501675958601,-0.502700479119659,-2.03367734400506,"R","J","J",5.22577980855976e-05,"SPa 1: Zur Vermeidung einer Resistenzbildung maximal 4 Behandlungen pro Parzelle und Jahr mit Produkten aus derselben Wirkstoffgruppe.",1378,1
0.0336071429032638,-0.103375381054381,-0.645996244042755,-1.96336746660943,"R","J","Z",5.86899320142997e-07,"SPa1: Zur Vermeidung einer Resistenzbildung darf dieses oder irgendein anderes Pflanzenschutzmittel, welches einen Wirkstoff aus der Gruppe der Aryl-phenyl-ketone (Metrafenon und Pyriofenon) enthält nicht mehr als 3 Mal pro Parzelle und Jahr ausgebracht werden, wovon höchstens 2 aufeinander folgende Behandlungen erlaubt sind.",1381,1
0.514786726908333,-0.105866477855137,2.16362985840475,-2.16639376131768,"T","K","U",3.90798504668055e-14,"Maximal 3 Behandlungen pro Jahr.",97,60
0.523925974440096,-0.0512129274515022,2.13358530274069,-2.12652397600884,"T","K","U",1.90425453183707e-12,"Maximal 1 Behandlung pro Jahr.",135,37
0.476553771137303,-0.0721679694997622,2.13374361267722,-2.15389490572686,"T","K","U",6.21265261457893e-11,"Maximal 4 Behandlungen pro Jahr.",139,35
0.495591812602806,-0.0946459756941745,2.04313692322409,-2.04645801035638,"T","K","Z",7.41935402004401e-11,"Maximal 1 Behandlung.",182,24
0.404944554029635,-0.0876538435305116,2.12716325989401,-1.90207148043389,"T","K","Z",0.0214158885254341,"1-2 Behandlungen.",391,8
0.528259165856124,-0.0524797655902885,2.10794195404684,-2.11801219431634,"T","K","U",5.82200954113432e-13,"Maximal 2 Behandlungen pro Jahr.",414,8
0.52344192093295,-0.0934489261890629,2.04938348999655,-2.08630633799309,"T","K","U",5.47784040350052e-13,"Maximal 2 Behandlungen.",416,8
0.490660747344755,-0.26085903066812,2.41758951416647,-2.03049660174126,"T","K","U",0.000607903280840261,"Maximal 3 Behandlungen im Abstand von 7-10 Tagen.",417,8
0.505665482503572,-0.071434677568712,2.12374815216696,-2.15613866297478,"T","K","U",1.68931535426964e-12,"Maximal 5 Behandlungen pro Jahr.",418,8
0.483666032199382,-0.189355871604438,2.38244184723532,-2.03880572764153,"T","K","U",0.000142419004660055,"Maximal 2 Behandlungen im Abstand von 7-10 Tagen.",455,7
0.318809448244881,-0.161257989319456,2.17048391571677,-1.86024713961358,"T","K","Z",0.0570318761383508,"Entweder 1x 6 ml/m2 (maximal eine Behandlung) oder 2x 3 ml/m2 (maximal 2 Behandlungen).",542,5
0.469007381952056,-0.203000171819106,2.22977766266501,-2.17379069773431,"T","K","U",3.22826724241665e-08,"Maximal 6 Behandlungen pro Jahr im Abstand von mindestens 7 Tagen.",551,5
0.41501091370509,-0.0516737902044285,2.15630659332907,-2.1194341227221,"T","K","Z",0.000244559735300798,"Maximal 2 Luftapplikationen pro Jahr.",643,4
0.497291479307779,-0.0971670006315377,2.17300543060934,-2.08772540537591,"T","K","U",6.08002537205721e-12,"Maximal 5 Behandlungen.",647,4
0.414404488961383,-0.0661099862874795,1.96883997193015,-1.99435830561394,"T","K","Z",5.62251328410923e-05,"Maximal 1 Behandlung pro Produktionszyklus.",749,3
0.467166588482231,-0.268350074639259,2.35292467346823,-2.07009959666009,"T","K","U",0.000105125238405224,"Maximal 3 Behandlungen im Abstand von mindestens 7 Tagen.",755,3
0.514301907157533,-0.138781358412714,2.13033327332175,-2.10018325297112,"T","K","U",3.53272966435725e-13,"Maximal 3 Behandlungen.",757,3
0.452051407202018,-0.166088786999989,2.2930329727236,-2.07928610293145,"T","K","U",5.80738848787732e-06,"Maximal 4 Behandlungen im Abstand von 8 Tagen.",758,3
0.520621803558391,-0.168330812964112,2.31300100556052,-2.0671970888781,"T","K","U",2.95728453891808e-06,"Maximal 5 Behandlungen im Abstand von 2 Wochen.",759,3
0.404456686898554,-0.115512812701874,2.1564362930361,-1.99272537676568,"T","K","Z",0.00600438946997695,"3 Behandlungen pro Generation.",808,2
0.41462241394147,-0.111957387536744,2.08945783844626,-2.03715229479546,"T","K","Z",4.49571652350045e-07,"Maximal 1 Behandlung in dieser Anwendung.",933,2
0.498397859257497,-0.124577367153724,2.14542040100729,-2.1135633036303,"T","K","Z",2.04503081135954e-12,"Maximal 10 Behandlungen.",936,2
0.467953703879129,-0.0819956466935943,2.09092554321921,-2.00660706011529,"T","K","U",1.19649179453063e-10,"Maximal 2 Behandlungen in dieser Anwendung.",938,2
0.465592206317409,-0.173465365382046,2.29770597687399,-2.06259942499871,"T","K","U",1.38831077745039e-08,"Maximal 4 Behandlungen im Abstand von 14 Tagen.",949,2
0.460175495044243,-0.0873416270856272,2.16899236908591,-2.00389576403374,"T","K","Z",9.01905249373058e-08,"Nicht mehr als 2 aufeinander folgende Behandlungen.",971,2
0.41390977774716,-0.124142620658471,2.20063051453268,-1.85506654230828,"T","K","Z",0.000105810552228469,"3-4 Behandlungen.",1064,1
0.431896827605015,-0.121955239035284,2.05379518738425,-2.05432701555962,"T","K","Z",1.52798504279295e-05,"Maximal 1 Behandlung pro Objekt.",1272,1
0.482571795073185,-0.211642107567099,2.35150083771384,-2.0136950060534,"T","K","U",0.000250645962530549,"Maximal 1-2 Behandlungen im Abstand von mindestens 14 Tagen.",1276,1
0.489032165112184,-0.17671208389823,2.26189645996725,-2.00033665148492,"T","K","U",6.86820453277281e-06,"Maximal 2 Behandlungen im Abstand von 10-14 Tagen.",1280,1
0.457803845072204,-0.173373032056183,2.30199751129782,-2.07335901705498,"T","K","U",8.66680376132578e-07,"Maximal 2 Behandlungen im Abstand von mindestens 5 Tagen.",1281,1
0.450317288846165,-0.211841366955612,2.33866056671774,-1.98726010767693,"T","K","U",0.000217878702636121,"Maximal 2 Behandlungen im Abstand von mindestens 7 Tagen.",1282,1
0.416589965951363,-0.0579284981967694,1.61644109955466,-1.79365826098199,"T","K","Z",0.0058817744802,"Maximal 2 Behandlungen pro Aufwuchs.",1283,1
0.414047095114553,-0.0291168957028107,1.87487205734885,-1.90938640085931,"T","K","Z",0.00957167417405691,"Maximal 2 Behandlungen pro Schnitt.",1292,1
0.497965485463127,-0.212078751123069,2.31226286163962,-2.02713227717156,"T","K","U",7.71786023978649e-08,"Maximal 3 Behandlungen pro Jahr im Abstand von 7 Tagen.",1294,1
0.422616109349513,-0.133045842901666,1.98283037415182,-2.04737592188592,"T","K","Z",3.90595134458493e-07,"Maximal 3 Behandlungen pro Objekt und Jahr.",1297,1
0.444605575243106,-0.188981709731113,2.322382299811,-2.02357197252984,"T","K","U",1.03794705608173e-06,"Maximal 4 Behandlungen im Abstand von 10 Tagen.",1301,1
0.448936069304358,-0.220236844223636,2.34296354523337,-2.02076983896966,"T","K","U",0.000429214335040173,"Maximal 4 Behandlungen im Abstand von 7-10 Tagen.",1302,1
0.473892541684896,-0.112242800433616,2.14270242920554,-2.09005213228936,"T","K","U",1.55371271404192e-11,"Maximal 4 Behandlungen.",1304,1
0.478348343514045,-0.072711665746071,2.1122640060488,-2.13299632517571,"T","K","U",3.44320350009752e-10,"Maximal 6 Behandlungen pro Jahr",1306,1
0.464233930739688,-0.147404476630629,2.26543840637839,-2.05087638346429,"T","K","Z",1.58964098362357e-06,"Maximal 6 Behandlungen; wiederholte Anwendungen im Intervall von 1 Monat.",1309,1
0.461223412926988,-0.172816315038534,2.4177363800112,-1.86122727839226,"T","K","Z",0.000266354384884981,"Mindestens 3 Behandlungen (Splittung der Behandlungen möglich).",1312,1
-0.380248282370939,-0.337088642756099,-4.26431182154977,0.00103760810618644,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",10,443
-0.395885632425622,-0.356532573336544,-4.25175300368631,0.0681781575274969,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",18,223
-0.397891175138018,-0.335259599844204,-4.14701846370065,0.0156966105294729,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",22,207
-0.386507884987339,-0.366449061358185,-4.25724378356302,0.0387489155126119,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",29,186
-0.373472511424375,-0.349324657824906,-4.25716975459421,0.0978339716983343,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Visier + Kopfbedeckung tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",39,138
-0.398196931980858,-0.369143181459881,-4.31624129542673,-0.0662758692907786,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Visier + Kopfbedeckung tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",71,94
-0.376301637298521,-0.354815906180946,-4.11739495524728,-0.0756686970400309,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille + Atemschutzmaske (A2) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",77,82
-0.358089816747959,-0.342876878551045,-4.07573714980447,-0.298549120109031,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Atemschutzmaske (P3) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",78,80
-0.388427768352033,-0.37626634789788,-4.2913768602308,-0.0448765501188731,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Visier + Kopfbedeckung tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",79,80
-0.387371434344818,-0.342462561381286,-4.33613553771341,-0.0457154258894419,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Kopfbedeckung tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",84,71
-0.378433741134512,-0.371622745611582,-4.22189977893198,0.108293975908806,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",90,63
-0.36436136608254,-0.356094336893945,-4.20726540812814,-0.185592864434669,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzbrille + Atemschutzmaske (P3) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",106,51
-0.380621762537788,-0.357829080439556,-4.19527140387857,-0.128934924285362,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille + Atemschutzmaske (P3) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",109,48
-0.381800899405307,-0.319307472410707,-4.27297631034219,0.104369740207245,"S","L","Y",6.66133814775094e-16,"Ansetzen der Spritzbrühe: Schutzhandschuhe tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",121,40
-0.386192637867575,-0.363912582112178,-4.25482919940317,0.0484125569654012,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",134,37
-0.374277907677689,-0.329325183479527,-4.2460238052305,-0.117762510459373,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Atemschutzmaske (P2) tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",155,30
-0.402755417413526,-0.371651298813443,-4.25783887633646,0.00912986250643974,"S","L","Y",0,"Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Kopfbedeckung tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.",156,30
